window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
945.0,975.0,0,0,0,0,0,2,0,0,0,2,0,8,0,3,"SPEAKER_01, SPEAKER_04"
960.0,990.0,0,0,0,0,0,2,2,0,0,1,0,8,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
975.0,1005.0,0,0,0,0,0,4,2,1,0,0,0,5,0,1,"SPEAKER_01, SPEAKER_06"
990.0,1020.0,0,0,0,0,0,4,2,1,0,0,0,4,0,4,"SPEAKER_01, SPEAKER_06"
1005.0,1035.0,0,0,0,0,0,0,5,0,0,0,0,4,0,3,"SPEAKER_01, SPEAKER_06"
1020.0,1050.0,0,0,0,0,0,2,4,0,0,0,0,6,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
1035.0,1065.0,0,0,0,0,0,3,2,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_03"
1050.0,1080.0,0,0,0,0,0,6,1,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_06, SPEAKER_08"
1065.0,1095.0,0,0,0,0,0,6,2,0,0,0,0,3,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_06, SPEAKER_08"
1080.0,1110.0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"SPEAKER_04, SPEAKER_06"
1095.0,1125.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SPEAKER_04
1110.0,1140.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,SPEAKER_04
1125.0,1155.0,0,0,0,0,0,2,2,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_06, SPEAKER_09"
1140.0,1170.0,0,0,0,0,0,3,2,0,0,0,0,4,0,1,"SPEAKER_06, SPEAKER_09"
1155.0,1185.0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_06"
1170.0,1200.0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06, SPEAKER_07"
1185.0,1215.0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06, SPEAKER_07"
1200.0,1230.0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,SPEAKER_04
1215.0,1245.0,0,0,0,0,0,2,1,0,0,0,0,5,0,1,"SPEAKER_04, SPEAKER_06"
1230.0,1260.0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_06"
1245.0,1275.0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,SPEAKER_06
1260.0,1290.0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,"SPEAKER_04, SPEAKER_06"
1275.0,1305.0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
1290.0,1320.0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
1305.0,1335.0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
1320.0,1350.0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_06"
1335.0,1365.0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_06"
1350.0,1380.0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,SPEAKER_01
1365.0,1395.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,SPEAKER_01
1410.0,1440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_09
1425.0,1455.0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,"SPEAKER_06, SPEAKER_09"
1440.0,1470.0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,SPEAKER_06
1455.0,1485.0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_06"
1470.0,1500.0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
1485.0,1515.0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,SPEAKER_04
1500.0,1530.0,0,0,0,0,0,3,0,1,0,2,0,4,0,0,"SPEAKER_01, SPEAKER_04"
1515.0,1545.0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,SPEAKER_01
1530.0,1560.0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_05"
1545.0,1575.0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,"SPEAKER_05, SPEAKER_06"
1560.0,1590.0,0,0,0,0,1,2,6,0,0,1,0,3,1,1,"SPEAKER_03, SPEAKER_05, SPEAKER_06"
1575.0,1605.0,0,0,0,0,1,1,4,0,0,1,0,4,0,1,SPEAKER_03
1590.0,1620.0,0,0,0,0,0,4,2,0,0,0,0,8,0,0,"SPEAKER_03, SPEAKER_06"
1605.0,1635.0,0,0,1,0,0,5,3,0,0,0,0,5,0,3,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
1620.0,1650.0,0,0,1,0,0,2,1,0,0,0,0,1,0,3,"SPEAKER_01, SPEAKER_03"
1635.0,1665.0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,SPEAKER_06
1650.0,1680.0,0,0,1,0,0,6,1,0,0,1,0,0,0,2,SPEAKER_06
1665.0,1695.0,0,0,1,0,0,5,0,0,0,0,0,1,0,3,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
1680.0,1710.0,0,0,0,0,0,5,1,0,0,0,0,4,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_04, SPEAKER_06"
1695.0,1725.0,0,0,0,0,0,7,2,0,0,0,1,6,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_04, SPEAKER_06, SPEAKER_08"
1710.0,1740.0,0,0,0,0,0,5,2,0,0,0,1,5,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06, SPEAKER_08"
1725.0,1755.0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
1740.0,1770.0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_06"
1755.0,1785.0,0,0,0,0,0,3,1,0,0,0,0,1,1,2,SPEAKER_06
1770.0,1800.0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,SPEAKER_06
1785.0,1815.0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_06"
1800.0,1830.0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,"SPEAKER_01, SPEAKER_06"
1815.0,1845.0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,"SPEAKER_01, SPEAKER_06"
1830.0,1860.0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,"SPEAKER_03, SPEAKER_06"
1845.0,1875.0,0,0,0,0,0,3,0,0,0,1,0,3,0,2,"SPEAKER_03, SPEAKER_06"
1860.0,1890.0,0,0,0,0,0,4,1,0,0,1,0,7,0,2,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
1875.0,1905.0,0,0,0,0,0,2,3,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_05, SPEAKER_07"
1890.0,1920.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06, SPEAKER_07"
1905.0,1935.0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,"SPEAKER_04, SPEAKER_06"
1920.0,1950.0,0,0,0,0,0,4,1,1,0,0,0,3,0,3,SPEAKER_04
1935.0,1965.0,0,0,0,0,0,1,0,1,0,0,0,3,0,2,SPEAKER_04
1950.0,1980.0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_06"
1965.0,1995.0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,SPEAKER_06
1980.0,2010.0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_06"
1995.0,2025.0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_08"
2010.0,2040.0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_06, SPEAKER_08"
2025.0,2055.0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,"SPEAKER_01, SPEAKER_06, SPEAKER_08"
2040.0,2070.0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,"SPEAKER_03, SPEAKER_04, SPEAKER_06, SPEAKER_08"
2055.0,2085.0,0,0,0,0,0,2,2,1,0,0,0,6,0,0,"SPEAKER_03, SPEAKER_04"
2070.0,2100.0,0,0,0,0,0,2,2,1,0,0,0,4,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
2085.0,2115.0,0,0,0,0,0,1,2,1,0,0,2,3,0,0,"SPEAKER_03, SPEAKER_06"
2100.0,2130.0,0,0,0,0,0,3,3,1,0,0,3,3,0,1,SPEAKER_03
2115.0,2145.0,0,0,0,0,0,4,2,0,0,0,1,2,0,1,SPEAKER_03
2130.0,2160.0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,SPEAKER_03
2145.0,2175.0,0,0,0,0,0,4,3,0,0,0,1,5,0,0,"SPEAKER_03, SPEAKER_04"
2160.0,2190.0,0,0,0,0,0,4,0,1,0,0,0,9,0,1,SPEAKER_04
2175.0,2205.0,0,0,0,0,0,2,1,1,0,0,0,6,1,2,"SPEAKER_04, SPEAKER_06"
2190.0,2220.0,0,0,0,0,0,2,1,1,0,0,0,3,1,1,"SPEAKER_01, SPEAKER_06"
2205.0,2235.0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
2220.0,2250.0,1,0,0,0,0,1,1,0,0,0,0,3,0,2,"SPEAKER_04, SPEAKER_06"
2235.0,2265.0,1,0,0,0,0,0,3,0,0,0,0,1,0,5,SPEAKER_06
2250.0,2280.0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,SPEAKER_06
2265.0,2295.0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,SPEAKER_06
2280.0,2310.0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,SPEAKER_06
2295.0,2325.0,0,0,0,0,0,4,1,1,0,0,0,3,0,3,"SPEAKER_04, SPEAKER_06"
2310.0,2340.0,0,0,0,0,0,3,2,1,0,0,0,5,0,2,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
2325.0,2355.0,0,0,0,0,0,2,4,0,0,0,0,7,0,2,"SPEAKER_03, SPEAKER_04"
2340.0,2370.0,0,0,0,0,0,2,3,2,0,0,1,7,2,9,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
2355.0,2385.0,0,0,0,0,0,3,0,2,0,0,1,3,2,8,"SPEAKER_04, SPEAKER_06"
2370.0,2400.0,0,0,0,0,0,3,0,0,0,3,0,1,0,3,SPEAKER_06
2385.0,2415.0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,"SPEAKER_03, SPEAKER_06"
2400.0,2430.0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,"SPEAKER_03, SPEAKER_06"
2415.0,2445.0,0,0,0,0,0,0,3,0,0,1,0,3,0,1,"SPEAKER_03, SPEAKER_06"
2430.0,2460.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,SPEAKER_03
2445.0,2475.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_03
2460.0,2490.0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,SPEAKER_04
2475.0,2505.0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,SPEAKER_04
2490.0,2520.0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,"SPEAKER_03, SPEAKER_04"
2505.0,2535.0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,SPEAKER_03
2520.0,2550.0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,"SPEAKER_03, SPEAKER_06"
2535.0,2565.0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_06"
2550.0,2580.0,0,0,0,0,0,2,3,0,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
2565.0,2595.0,0,0,0,0,0,2,3,0,0,0,0,2,0,2,"SPEAKER_01, SPEAKER_03"
2580.0,2610.0,0,0,1,0,0,2,3,0,0,1,0,1,0,2,"SPEAKER_03, SPEAKER_06"
2595.0,2625.0,0,0,1,0,0,3,2,0,0,1,0,0,0,2,"SPEAKER_03, SPEAKER_06, SPEAKER_08"
2610.0,2640.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
2625.0,2655.0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06"
2640.0,2670.0,0,0,1,0,0,7,3,0,0,0,0,6,0,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
2655.0,2685.0,0,0,1,0,0,6,2,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
2700.0,2730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_04
2715.0,2745.0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_06"
2730.0,2760.0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_06"
2745.0,2775.0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06"
2760.0,2790.0,0,0,1,0,0,5,1,1,0,0,0,2,0,1,"SPEAKER_04, SPEAKER_06"
2775.0,2805.0,0,0,1,0,0,4,1,0,0,0,0,0,0,3,"SPEAKER_04, SPEAKER_06"
2790.0,2820.0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,SPEAKER_06
2805.0,2835.0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,SPEAKER_06
2820.0,2850.0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,"SPEAKER_01, SPEAKER_06"
2835.0,2865.0,0,0,0,0,0,1,1,0,0,0,0,5,0,3,"SPEAKER_01, SPEAKER_06"
2850.0,2880.0,0,0,0,0,0,5,1,0,0,0,0,3,0,3,"SPEAKER_01, SPEAKER_06"
2865.0,2895.0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,SPEAKER_06
2880.0,2910.0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_06"
2895.0,2925.0,0,0,0,0,0,3,2,0,0,0,0,5,0,3,"SPEAKER_03, SPEAKER_06"
2910.0,2940.0,0,0,0,0,0,2,2,0,0,1,0,7,0,3,"SPEAKER_03, SPEAKER_06"
2925.0,2955.0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,"SPEAKER_03, SPEAKER_06, SPEAKER_09"
2940.0,2970.0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_09"
2955.0,2985.0,0,0,0,1,0,1,2,0,0,1,0,2,0,1,"SPEAKER_03, SPEAKER_06"
2970.0,3000.0,0,0,0,0,0,2,2,0,0,1,0,2,0,1,SPEAKER_06
2985.0,3015.0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,"SPEAKER_04, SPEAKER_06"
3000.0,3030.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_09"
3015.0,3045.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,SPEAKER_09
3030.0,3060.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SPEAKER_09
3045.0,3075.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,SPEAKER_03
3060.0,3090.0,0,0,0,0,0,0,1,0,0,3,0,2,0,3,SPEAKER_03
3075.0,3105.0,0,0,0,0,0,1,2,0,0,2,0,2,0,3,"SPEAKER_03, SPEAKER_04"
3090.0,3120.0,0,0,0,0,0,4,2,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_04, SPEAKER_06"
3105.0,3135.0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_06"
3120.0,3150.0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,SPEAKER_06
3135.0,3165.0,0,0,0,0,0,4,1,0,0,0,0,2,0,2,SPEAKER_06
3150.0,3180.0,0,0,0,0,0,3,1,0,0,0,0,2,0,2,"SPEAKER_03, SPEAKER_06"
3165.0,3195.0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,"SPEAKER_02, SPEAKER_03"
3180.0,3210.0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,"SPEAKER_02, SPEAKER_03"
3195.0,3225.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_05
3210.0,3240.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_05
3225.0,3255.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SPEAKER_06
3240.0,3270.0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,SPEAKER_06
3255.0,3285.0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,SPEAKER_06
3270.0,3300.0,0,0,0,0,0,3,3,2,0,0,0,1,0,1,SPEAKER_06
3285.0,3315.0,0,0,0,0,0,5,3,2,0,0,0,2,0,1,"SPEAKER_03, SPEAKER_06"
3300.0,3330.0,0,0,0,0,0,3,3,1,0,0,0,4,1,1,"SPEAKER_03, SPEAKER_06"
3315.0,3345.0,0,0,0,0,0,2,2,1,0,0,0,3,1,1,"SPEAKER_03, SPEAKER_06"
3330.0,3360.0,0,0,0,0,0,1,2,0,0,1,0,2,0,1,SPEAKER_06
3345.0,3375.0,0,0,0,0,0,2,1,0,0,1,0,2,0,1,"SPEAKER_04, SPEAKER_06"
3360.0,3390.0,0,0,0,0,2,2,2,0,0,0,0,1,0,4,"SPEAKER_04, SPEAKER_06"
3375.0,3405.0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,SPEAKER_06
3390.0,3420.0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,"SPEAKER_06, SPEAKER_08"
3405.0,3435.0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,"SPEAKER_06, SPEAKER_08"
3420.0,3450.0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_06"
3435.0,3465.0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_06"
3450.0,3480.0,0,0,1,0,0,3,2,1,0,1,0,4,0,1,"SPEAKER_03, SPEAKER_06"
3465.0,3495.0,0,0,2,0,0,3,3,1,0,2,0,2,0,2,"SPEAKER_03, SPEAKER_06"
3480.0,3510.0,0,0,1,0,0,4,1,0,0,1,0,2,0,1,"SPEAKER_03, SPEAKER_06"
3495.0,3525.0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,SPEAKER_06
3510.0,3540.0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
3525.0,3555.0,0,0,1,0,0,2,2,1,0,1,0,1,1,1,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
3540.0,3570.0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,SPEAKER_06
3585.0,3615.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,SPEAKER_03
3600.0,3630.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,"SPEAKER_03, SPEAKER_05"
3615.0,3645.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_06"
3630.0,3660.0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,"SPEAKER_03, SPEAKER_06, SPEAKER_09"
3645.0,3675.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,"SPEAKER_06, SPEAKER_09"
3660.0,3690.0,0,0,0,0,0,3,0,0,0,1,0,3,0,1,SPEAKER_06
3675.0,3705.0,0,0,0,0,0,3,1,0,0,1,0,2,0,1,SPEAKER_06
3690.0,3720.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"SPEAKER_06, SPEAKER_07"
3705.0,3735.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_07"
3720.0,3750.0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_06"
3735.0,3765.0,0,1,3,0,0,0,2,1,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_06"
3750.0,3780.0,0,2,3,0,0,0,1,1,0,0,0,3,0,0,"SPEAKER_05, SPEAKER_06"
3765.0,3795.0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_06"
