speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_02,0.0,30.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
SPEAKER_02,105.0,135.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_02,120.0,150.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_02,1515.0,1545.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_02,1530.0,1560.0,1,2,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_02,1545.0,1575.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,3180.0,3210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_02,3195.0,3225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_02,3720.0,3750.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,3735.0,3765.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_02,3750.0,3780.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
SPEAKER_02,3765.0,3795.0,0,2,1,0,3,0,0,1,0,0,1,0,0,4
SPEAKER_02,3780.0,3810.0,0,3,0,0,4,1,0,3,0,0,1,0,0,3
SPEAKER_02,3795.0,3825.0,0,3,0,0,2,1,0,2,0,0,0,0,0,0
SPEAKER_02,3810.0,3840.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
